Unnamed: 0,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2019-12648,2019-10-09 23:45:00,2019-09-25 20:15:00,9.0,863, Incorrect Authorization,"A vulnerability in the IOx application environment for Cisco IOS Software could allow an authenticated, remote attacker to gain unauthorized access to the Guest Operating System (Guest OS) running on an affected device. The vulnerability is due to incorrect role-based access control (RBAC) evaluation when a low-privileged user requests access to a Guest OS that should be restricted to administrative accounts. An attacker could exploit this vulnerability by authenticating to the Guest OS by using the low-privileged-user credentials. An exploit could allow the attacker to gain unauthorized access to the Guest OS as a root user.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12647,2019-10-09 23:45:00,2019-09-25 20:15:00,7.8,476, NULL Pointer Dereference,"A vulnerability in the Ident protocol handler of Cisco IOS and IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload. The vulnerability exists because the affected software incorrectly handles memory structures, leading to a NULL pointer dereference. An attacker could exploit this vulnerability by opening a TCP connection to specific ports and sending traffic over that connection. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a denial of service (DoS) condition.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12646,2019-10-09 23:45:00,2019-09-25 20:15:00,7.8,665, Improper Initialization,"A vulnerability in the Network Address Translation (NAT) Session Initiation Protocol (SIP) Application Layer Gateway (ALG) of Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload. The vulnerability is due to improper processing of transient SIP packets on which NAT is performed on an affected device. An attacker could exploit this vulnerability by using UDP port 5060 to send crafted SIP packets through an affected device that is performing NAT for SIP packets. A successful exploit could allow an attacker to cause the device to reload, resulting in a denial of service (DoS) condition.",NONE,LOW,NETWORK,COMPLETE,NONE,NONE
CVE-2019-12645,2019-10-09 23:45:00,2019-09-05 02:15:00,7.2,20, Improper Input Validation,"A vulnerability in Cisco Jabber Client Framework (JCF) for Mac Software, installed as part of the Cisco Jabber for Mac client, could allow an authenticated, local attacker to execute arbitrary code on an affected device The vulnerability is due to improper file level permissions on an affected device when it is running Cisco JCF for Mac Software. An attacker could exploit this vulnerability by authenticating to the affected device and executing arbitrary code or potentially modifying certain configuration files. A successful exploit could allow the attacker to execute arbitrary code or modify certain configuration files on the device using the privileges of the installed Cisco JCF for Mac Software.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12644,2019-10-09 23:45:00,2019-09-05 02:15:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web-based management interface of Cisco Identity Services Engine (ISE) Software could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based management interface of an affected device. The vulnerability exists because the web-based management interface of the affected device does not properly validate user-supplied input. An attacker could exploit this vulnerability by persuading a user to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12643,2019-10-09 23:45:00,2019-08-28 19:15:00,10.0,287, Improper Authentication,"A vulnerability in the Cisco REST API virtual service container for Cisco IOS XE Software could allow an unauthenticated, remote attacker to bypass authentication on the managed Cisco IOS XE device. The vulnerability is due to an improper check performed by the area of code that manages the REST API authentication service. An attacker could exploit this vulnerability by submitting malicious HTTP requests to the targeted device. A successful exploit could allow the attacker to obtain the token-id of an authenticated user. This token-id could be used to bypass authentication and execute privileged actions through the interface of the REST API virtual service container on the affected Cisco IOS XE device. The REST API interface is not enabled by default and must be installed and activated separately on IOS XE devices. See the Details section for more information.",NONE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-12635,2019-10-09 23:45:00,2019-09-05 02:15:00,4.0,285, Improper Authorization,"A vulnerability in the authorization module of Cisco Content Security Management Appliance (SMA) Software could allow an authenticated, remote attacker to gain out-of-scope access to email. The vulnerability exists because the affected software does not correctly implement role permission controls. An attacker could exploit this vulnerability by using a custom role with specific permissions. A successful exploit could allow the attacker to access the spam quarantine of other users.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-12634,2019-10-09 23:45:00,2019-08-21 19:15:00,5.0,264, Permissions Privileges and Access Controls,"A vulnerability in the web-based management interface of Cisco Integrated Management Controller (IMC) Supervisor, Cisco UCS Director, and Cisco UCS Director Express for Big Data could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition. The vulnerability is due to a missing authentication check in an API call. An attacker who can send a request to an affected system could cause all currently authenticated users to be logged off. Repeated exploitation could cause the inability to maintain a session in the web-based management portal.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2019-12633,2019-10-09 23:45:00,2019-09-05 02:15:00,5.0,918, Server-Side Request Forgery (SSRF),"A vulnerability in Cisco Unified Contact Center Express (Unified CCX) could allow an unauthenticated, remote attacker to bypass access controls and conduct a server-side request forgery (SSRF) attack on a targeted system. The vulnerability is due to improper validation of user-supplied input on the affected system. An attacker could exploit this vulnerability by sending the user of the web application a crafted request. If the request is processed, the attacker could access the system and perform unauthorized actions.",NONE,LOW,NETWORK,NONE,NONE,PARTIAL
CVE-2019-12632,2019-10-09 23:45:00,2019-09-05 02:15:00,5.0,20, Improper Input Validation,"A vulnerability in Cisco Finesse could allow an unauthenticated, remote attacker to bypass access controls and conduct a server-side request forgery (SSRF) attack on an affected system. The vulnerability exists because the affected system does not properly validate user-supplied input. An attacker could exploit this vulnerability by sending a crafted request to a user of the web application. A successful exploit could allow the attacker to access the system and perform unauthorized actions.",NONE,LOW,NETWORK,NONE,NONE,PARTIAL
